seed,pair,layer_id,component,metric_name,value,num_records
0,6-7,4,representation_with_router_a,top1_agreement,0.5805431689534869,5376
0,6-7,4,representation_with_router_b,nestedness,0.7234800287655422,5376
0,6-7,4,representation_with_router_b,spearman,0.844016466821943,5376
0,6-7,4,representation_with_router_b,top1_agreement,0.6028646060398647,5376
0,6-7,4,router_on_hidden_a,nestedness,0.9444134490830558,5376
0,6-7,4,router_on_hidden_a,spearman,0.975058274609702,5376
0,6-7,4,router_on_hidden_a,top1_agreement,0.8467262131827218,5376
0,6-7,4,router_on_hidden_b,nestedness,0.9415612646511623,5376
0,6-7,4,router_on_hidden_b,spearman,0.9757998755999974,5376
0,6-7,4,router_on_hidden_b,top1_agreement,0.855282757963453,5376
0,6-7,4,total,nestedness,0.7366071428571429,5376
0,6-7,4,total,spearman,0.8141037566321236,5376
0,6-7,4,total,top1_agreement,0.5401785884584699,5376
0,6-7,5,representation_with_router_a,nestedness,0.6837797675813947,5376
0,6-7,5,representation_with_router_a,spearman,0.8068967035838536,5376
0,6-7,5,representation_with_router_a,top1_agreement,0.5872395975249154,5376
0,6-7,5,representation_with_router_b,nestedness,0.7021949546677726,5376
0,6-7,5,representation_with_router_b,spearman,0.8079696723393032,5376
0,6-7,5,representation_with_router_b,top1_agreement,0.594494070325579,5376
0,6-7,5,router_on_hidden_a,nestedness,0.9512958867209298,5376
0,6-7,5,router_on_hidden_a,spearman,0.977587912763868,5376
0,6-7,5,router_on_hidden_a,top1_agreement,0.8688616241727557,5376
0,6-7,5,router_on_hidden_b,nestedness,0.9528149962425232,5376
0,6-7,5,router_on_hidden_b,spearman,0.977785987513406,5376
0,6-7,5,router_on_hidden_b,top1_agreement,0.8813244274684361,5376
0,6-7,5,total,nestedness,0.7148747614451817,5376
0,6-7,5,total,spearman,0.7762555820601327,5376
0,6-7,5,total,top1_agreement,0.5500372307641166,5376
0,6-7,6,representation_with_router_a,nestedness,0.6662636569568089,5376
0,6-7,6,representation_with_router_a,spearman,0.7878244519233704,5376
0,6-7,6,representation_with_router_a,top1_agreement,0.5762649008205959,5376
0,6-7,6,representation_with_router_b,nestedness,0.6827699967793056,5376
0,6-7,6,representation_with_router_b,spearman,0.787632303578513,5376
0,6-7,6,representation_with_router_b,top1_agreement,0.5816592488970075,5376
0,6-7,6,router_on_hidden_a,nestedness,0.9491567441395351,5376
0,6-7,6,router_on_hidden_a,spearman,0.9763462543487549,5376
0,6-7,6,router_on_hidden_a,top1_agreement,0.882626507963453,5376
0,6-7,6,router_on_hidden_b,nestedness,0.9495287793023246,5376
0,6-7,6,router_on_hidden_b,spearman,0.9760198422840664,5376
0,6-7,6,router_on_hidden_b,top1_agreement,0.9015997222491673,5376
0,6-7,6,total,nestedness,0.6949094874518258,5376
0,6-7,6,total,spearman,0.7564898899623326,5376
0,6-7,6,total,top1_agreement,0.5479910884584699,5376
0,6-7,7,representation_with_router_a,nestedness,0.6767113123621259,5376
0,6-7,7,representation_with_router_a,spearman,0.7952416964939663,5376
0,6-7,7,representation_with_router_a,top1_agreement,0.6668526956013271,5376
0,6-7,7,representation_with_router_b,nestedness,0.6916454178946358,5376
0,6-7,7,representation_with_router_b,spearman,0.79225207226617,5376
0,6-7,7,representation_with_router_b,top1_agreement,0.6640625085149493,5376
0,6-7,7,router_on_hidden_a,nestedness,0.927207350730896,5376
0,6-7,7,router_on_hidden_a,spearman,0.9739635331290108,5376
0,6-7,7,router_on_hidden_a,top1_agreement,0.8939732313156128,5376
0,6-7,7,router_on_hidden_b,nestedness,0.9322606750896999,5376
0,6-7,7,router_on_hidden_b,spearman,0.9733818428856986,5376
0,6-7,7,router_on_hidden_b,top1_agreement,0.8958333475249154,5376
0,6-7,7,total,nestedness,0.6899181604385376,5376
0,6-7,7,total,spearman,0.7631646139281136,5376
0,6-7,7,total,top1_agreement,0.6339285884584699,5376
0,6-8,0,representation_with_router_a,nestedness,0.9533110175813947,5376
0,6-8,0,representation_with_router_a,spearman,0.9931190439632961,5376
0,6-8,0,representation_with_router_a,top1_agreement,0.9313616241727557,5376
0,6-8,0,representation_with_router_b,nestedness,0.9549153958048139,5376
0,6-8,0,representation_with_router_b,spearman,0.9930352142878941,5376
0,6-8,0,representation_with_router_b,top1_agreement,0.9347098384584699,5376
0,6-8,0,router_on_hidden_a,nestedness,0.9620225770132882,5376
0,6-8,0,router_on_hidden_a,spearman,0.9727246846471514,5376
0,6-8,0,router_on_hidden_a,top1_agreement,0.792782757963453,5376
0,6-8,0,router_on_hidden_b,nestedness,0.9621155772890363,5376
0,6-8,0,router_on_hidden_b,spearman,0.9727386406489781,5376
0,6-8,0,router_on_hidden_b,top1_agreement,0.8056175793920245,5376
0,6-8,0,total,nestedness,0.9528770021029881,5376
0,6-8,0,total,spearman,0.9680314489773342,5376
0,6-8,0,total,top1_agreement,0.7793899093355451,5376
0,6-8,1,representation_with_router_a,nestedness,0.8621031812259129,5376
0,6-8,1,representation_with_router_a,spearman,0.9645376971789769,5376
0,6-8,1,representation_with_router_a,top1_agreement,0.7851562670298985,5376
0,6-8,1,representation_with_router_b,nestedness,0.8802780934742519,5376
0,6-8,1,representation_with_router_b,spearman,0.9646251116480146,5376
0,6-8,1,representation_with_router_b,top1_agreement,0.7912946598870414,5376
0,6-8,1,router_on_hidden_a,nestedness,0.9688430087906974,5376
0,6-8,1,router_on_hidden_a,spearman,0.9757159096854073,5376
0,6-8,1,router_on_hidden_a,top1_agreement,0.792782757963453,5376
0,6-8,1,router_on_hidden_b,nestedness,0.9672309160232544,5376
0,6-8,1,router_on_hidden_b,spearman,0.9756993651390076,5376
0,6-8,1,router_on_hidden_b,top1_agreement,0.7816220436777387,5376
0,6-8,1,total,nestedness,0.9135044642857143,5376
0,6-8,1,total,spearman,0.9407662664140973,5376
0,6-8,1,total,top1_agreement,0.6785714541162763,5376
0,6-8,2,representation_with_router_a,nestedness,0.7945188624518258,5376
0,6-8,2,representation_with_router_a,spearman,0.9242221117019653,5376
0,6-8,2,representation_with_router_a,top1_agreement,0.6772693651063102,5376
0,6-8,2,representation_with_router_b,nestedness,0.8229864409991673,5376
0,6-8,2,representation_with_router_b,spearman,0.9254284160477775,5376
0,6-8,2,representation_with_router_b,top1_agreement,0.6772693651063102,5376
0,6-8,2,router_on_hidden_a,nestedness,0.9704551100730896,5376
0,6-8,2,router_on_hidden_a,spearman,0.9773316213062831,5376
0,6-8,2,router_on_hidden_a,top1_agreement,0.8175223469734192,5376
0,6-8,2,router_on_hidden_b,nestedness,0.9684709906578064,5376
0,6-8,2,router_on_hidden_b,spearman,0.9768289753368923,5376
0,6-8,2,router_on_hidden_b,top1_agreement,0.8139881065913609,5376
0,6-8,2,total,nestedness,0.8674355064119611,5376
0,6-8,2,total,spearman,0.9015624438013349,5376
0,6-8,2,total,top1_agreement,0.602306570325579,5376
0,6-8,3,representation_with_router_a,nestedness,0.7360181212425232,5376
0,6-8,3,representation_with_router_a,spearman,0.8776501246861049,5376
0,6-8,3,representation_with_router_a,top1_agreement,0.5706845436777387,5376
0,6-8,3,representation_with_router_b,nestedness,0.7665318335805621,5376
0,6-8,3,representation_with_router_b,spearman,0.8779496124812535,5376
0,6-8,3,representation_with_router_b,top1_agreement,0.5771949546677726,5376
0,6-8,3,router_on_hidden_a,nestedness,0.9716331958770752,5376
0,6-8,3,router_on_hidden_a,spearman,0.9741016200610569,5376
0,6-8,3,router_on_hidden_a,top1_agreement,0.8420759098870414,5376
0,6-8,3,router_on_hidden_b,nestedness,0.9689980149269104,5376
0,6-8,3,router_on_hidden_b,spearman,0.974291844027383,5376
0,6-8,3,router_on_hidden_b,top1_agreement,0.8216146060398647,5376
0,6-8,3,total,nestedness,0.8065166132790702,5376
0,6-8,3,total,spearman,0.8446381432669503,5376
0,6-8,3,total,top1_agreement,0.5197172846112933,5376
0,6-8,4,representation_with_router_a,nestedness,0.7049541217940194,5376
0,6-8,4,representation_with_router_a,spearman,0.84134213413511,5376
0,6-8,4,representation_with_router_a,top1_agreement,0.5745907851627895,5376
0,6-8,4,representation_with_router_b,nestedness,0.7362816418920245,5376
0,6-8,4,representation_with_router_b,spearman,0.8420831901686532,5376
0,6-8,4,representation_with_router_b,top1_agreement,0.574032757963453,5376
0,6-8,4,router_on_hidden_a,nestedness,0.9676029426710946,5376
0,6-8,4,router_on_hidden_a,spearman,0.9718301807131086,5376
0,6-8,4,router_on_hidden_a,top1_agreement,0.8402157936777387,5376
0,6-8,4,router_on_hidden_b,nestedness,0.9689980404717582,5376
0,6-8,4,router_on_hidden_b,spearman,0.972103876726968,5376
0,6-8,4,router_on_hidden_b,top1_agreement,0.836681570325579,5376
0,6-8,4,total,nestedness,0.7777467795780727,5376
0,6-8,4,total,spearman,0.805238596030644,5376
0,6-8,4,total,top1_agreement,0.5132068565913609,5376
0,6-8,5,representation_with_router_a,nestedness,0.6759052617209298,5376
0,6-8,5,representation_with_router_a,spearman,0.7983673470360892,5376
0,6-8,5,representation_with_router_a,top1_agreement,0.5559896060398647,5376
0,6-8,5,representation_with_router_b,nestedness,0.7077985746519906,5376
0,6-8,5,representation_with_router_b,spearman,0.7998434986386981,5376
0,6-8,5,representation_with_router_b,top1_agreement,0.5638021060398647,5376
0,6-8,5,router_on_hidden_a,nestedness,0.9748263955116272,5376
0,6-8,5,router_on_hidden_a,spearman,0.9738421014377049,5376
0,6-8,5,router_on_hidden_a,top1_agreement,0.8459821513720921,5376
0,6-8,5,router_on_hidden_b,nestedness,0.9718191964285714,5376
0,6-8,5,router_on_hidden_b,spearman,0.9735497321401324,5376
0,6-8,5,router_on_hidden_b,top1_agreement,0.8593750255448478,5376
0,6-8,5,total,nestedness,0.7513330919401986,5376
0,6-8,5,total,spearman,0.7650007094655719,5376
0,6-8,5,total,top1_agreement,0.5087425836494991,5376
0,6-8,6,representation_with_router_a,nestedness,0.6556609698704311,5376
0,6-8,6,representation_with_router_a,spearman,0.7752719436373029,5376
0,6-8,6,representation_with_router_a,top1_agreement,0.5658482228006635,5376
0,6-8,6,representation_with_router_b,nestedness,0.6857329096112933,5376
0,6-8,6,representation_with_router_b,spearman,0.7732085585594177,5376
0,6-8,6,representation_with_router_b,top1_agreement,0.560267869915281,5376
0,6-8,6,router_on_hidden_a,nestedness,0.9699900831495013,5376
0,6-8,6,router_on_hidden_a,spearman,0.9714310850415911,5376
0,6-8,6,router_on_hidden_a,top1_agreement,0.8638393112591335,5376
0,6-8,6,router_on_hidden_b,nestedness,0.9659908243588039,5376
0,6-8,6,router_on_hidden_b,spearman,0.970795248235975,5376
0,6-8,6,router_on_hidden_b,top1_agreement,0.8736979450498309,5376
0,6-8,6,total,nestedness,0.7235863293920245,5376
0,6-8,6,total,spearman,0.7352194700922284,5376
0,6-8,6,total,top1_agreement,0.5212053741727557,5376
0,6-8,7,representation_with_router_a,nestedness,0.6744481750896999,5376
0,6-8,7,representation_with_router_a,spearman,0.7852059773036412,5376
0,6-8,7,representation_with_router_a,top1_agreement,0.6523437670298985,5376
0,6-8,7,representation_with_router_b,nestedness,0.7040550708770752,5376
0,6-8,7,representation_with_router_b,spearman,0.7825292093413216,5376
0,6-8,7,representation_with_router_b,top1_agreement,0.6495535884584699,5376
0,6-8,7,router_on_hidden_a,nestedness,0.9511098776544843,5376
0,6-8,7,router_on_hidden_a,spearman,0.9671466861452375,5376
0,6-8,7,router_on_hidden_a,top1_agreement,0.8908110346112933,5376
0,6-8,7,router_on_hidden_b,nestedness,0.9481956958770752,5376
0,6-8,7,router_on_hidden_b,spearman,0.9657583492142814,5376
0,6-8,7,router_on_hidden_b,top1_agreement,0.8841145975249154,5376
0,6-8,7,total,nestedness,0.7285776223455157,5376
0,6-8,7,total,spearman,0.7442734582083566,5376
0,6-8,7,total,top1_agreement,0.6130952494485038,5376
0,7-8,0,representation_with_router_a,nestedness,0.9547459823744637,5376
0,7-8,0,representation_with_router_a,spearman,0.9931680985859462,5376
0,7-8,0,representation_with_router_a,top1_agreement,0.9317336508205959,5376
0,7-8,0,representation_with_router_b,nestedness,0.9567057490348816,5376
0,7-8,0,representation_with_router_b,spearman,0.9929152641977582,5376
0,7-8,0,representation_with_router_b,top1_agreement,0.9332217574119568,5376
0,7-8,0,router_on_hidden_a,nestedness,0.9411139573369708,5376
0,7-8,0,router_on_hidden_a,spearman,0.976246212209974,5376
0,7-8,0,router_on_hidden_a,top1_agreement,0.8058035969734192,5376
0,7-8,0,router_on_hidden_b,nestedness,0.9404762046677726,5376
0,7-8,0,router_on_hidden_b,spearman,0.9760833297457013,5376
0,7-8,0,router_on_hidden_b,top1_agreement,0.8095238293920245,5376
0,7-8,0,total,nestedness,0.9294483576502118,5376
0,7-8,0,total,spearman,0.9708171657153538,5376
0,7-8,0,total,top1_agreement,0.7851562755448478,5376
0,7-8,1,representation_with_router_a,nestedness,0.8827062164034162,5376
0,7-8,1,representation_with_router_a,spearman,0.9678636704172406,5376
0,7-8,1,representation_with_router_a,top1_agreement,0.8071056774684361,5376
0,7-8,1,representation_with_router_b,nestedness,0.8909737808363778,5376
0,7-8,1,representation_with_router_b,spearman,0.9680528385298592,5376
0,7-8,1,representation_with_router_b,top1_agreement,0.8035714456013271,5376
0,7-8,1,router_on_hidden_a,nestedness,0.9498299530574253,5376
0,7-8,1,router_on_hidden_a,spearman,0.9796628270830426,5376
0,7-8,1,router_on_hidden_a,top1_agreement,0.8190104365348816,5376
0,7-8,1,router_on_hidden_b,nestedness,0.9477572355951581,5376
0,7-8,1,router_on_hidden_b,spearman,0.9798542090824672,5376
0,7-8,1,router_on_hidden_b,top1_agreement,0.8247768027441842,5376
0,7-8,1,total,nestedness,0.893680921622685,5376
0,7-8,1,total,spearman,0.9484598125730243,5376
0,7-8,1,total,top1_agreement,0.7139137046677726,5376
0,7-8,2,representation_with_router_a,nestedness,0.8145992841039386,5376
0,7-8,2,representation_with_router_a,spearman,0.9258485777037484,5376
0,7-8,2,representation_with_router_a,top1_agreement,0.6949404988970075,5376
0,7-8,2,representation_with_router_b,nestedness,0.8248000655855451,5376
0,7-8,2,representation_with_router_b,spearman,0.925644304071154,5376
0,7-8,2,representation_with_router_b,top1_agreement,0.6930803826877049,5376
0,7-8,2,router_on_hidden_a,nestedness,0.9502285463469369,5376
0,7-8,2,router_on_hidden_a,spearman,0.9784903696605137,5376
0,7-8,2,router_on_hidden_a,top1_agreement,0.8210565788405282,5376
0,7-8,2,router_on_hidden_b,nestedness,0.948820173740387,5376
0,7-8,2,router_on_hidden_b,spearman,0.9779455746923175,5376
0,7-8,2,router_on_hidden_b,top1_agreement,0.8123140164784023,5376
0,7-8,2,total,nestedness,0.8341039674622672,5376
0,7-8,2,total,spearman,0.9020221488816398,5376
0,7-8,2,total,top1_agreement,0.6011904988970075,5376
0,7-8,3,representation_with_router_a,nestedness,0.7594068901879447,5376
0,7-8,3,representation_with_router_a,spearman,0.8814182111195156,5376
0,7-8,3,representation_with_router_a,top1_agreement,0.5835193651063102,5376
0,7-8,3,representation_with_router_b,nestedness,0.7730654903820583,5376
0,7-8,3,representation_with_router_b,spearman,0.8817612188202995,5376
0,7-8,3,representation_with_router_b,top1_agreement,0.5868675793920245,5376
0,7-8,3,router_on_hidden_a,nestedness,0.9512648923056466,5376
0,7-8,3,router_on_hidden_a,spearman,0.9784368446895054,5376
0,7-8,3,router_on_hidden_a,top1_agreement,0.8405878288405282,5376
0,7-8,3,router_on_hidden_b,nestedness,0.9505739978381565,5376
0,7-8,3,router_on_hidden_b,spearman,0.9786719254084996,5376
0,7-8,3,router_on_hidden_b,top1_agreement,0.8296131151063102,5376
0,7-8,3,total,nestedness,0.7793633256639753,5376
0,7-8,3,total,spearman,0.8549476776804242,5376
0,7-8,3,total,top1_agreement,0.5385044813156128,5376
0,7-8,4,representation_with_router_a,nestedness,0.7317176972116742,5376
0,7-8,4,representation_with_router_a,spearman,0.8469362514359611,5376
0,7-8,4,representation_with_router_a,top1_agreement,0.5835193651063102,5376
0,7-8,4,representation_with_router_b,nestedness,0.7451172130448478,5376
0,7-8,4,representation_with_router_b,spearman,0.8473691599709647,5376
0,7-8,4,representation_with_router_b,top1_agreement,0.5859375255448478,5376
0,7-8,4,router_on_hidden_a,nestedness,0.9418580106326512,5376
0,7-8,4,router_on_hidden_a,spearman,0.9761400478226798,5376
0,7-8,4,router_on_hidden_a,top1_agreement,0.8515625170298985,5376
0,7-8,4,router_on_hidden_b,nestedness,0.9479166780199323,5376
0,7-8,4,router_on_hidden_b,spearman,0.9759894183703831,5376
0,7-8,4,router_on_hidden_b,top1_agreement,0.8565848384584699,5376
0,7-8,4,total,nestedness,0.7502923267228263,5376
0,7-8,4,total,spearman,0.8149619443075997,5376
0,7-8,4,total,top1_agreement,0.5325521017823901,5376
0,7-8,5,representation_with_router_a,nestedness,0.7064732228006635,5376
0,7-8,5,representation_with_router_a,spearman,0.819956864629473,5376
0,7-8,5,representation_with_router_a,top1_agreement,0.5855654988970075,5376
0,7-8,5,representation_with_router_b,nestedness,0.7213774408612933,5376
0,7-8,5,representation_with_router_b,spearman,0.8190174102783203,5376
0,7-8,5,representation_with_router_b,top1_agreement,0.5833333560398647,5376
0,7-8,5,router_on_hidden_a,nestedness,0.9532844509397235,5376
0,7-8,5,router_on_hidden_a,spearman,0.9766674552645002,5376
0,7-8,5,router_on_hidden_a,top1_agreement,0.883184552192688,5376
0,7-8,5,router_on_hidden_b,nestedness,0.950441130570003,5376
0,7-8,5,router_on_hidden_b,spearman,0.9763011932373047,5376
0,7-8,5,router_on_hidden_b,top1_agreement,0.867187534059797,5376
0,7-8,5,total,nestedness,0.7333918043545314,5376
0,7-8,5,total,spearman,0.7892764125551496,5376
0,7-8,5,total,top1_agreement,0.5427827537059784,5376
0,7-8,6,representation_with_router_a,nestedness,0.6892006908144269,5376
0,7-8,6,representation_with_router_a,spearman,0.789304758821215,5376
0,7-8,6,representation_with_router_a,top1_agreement,0.6050967403820583,5376
0,7-8,6,representation_with_router_b,nestedness,0.7036365526063102,5376
0,7-8,6,representation_with_router_b,spearman,0.7884213583809989,5376
0,7-8,6,representation_with_router_b,top1_agreement,0.5864955527441842,5376
0,7-8,6,router_on_hidden_a,nestedness,0.9558354786464146,5376
0,7-8,6,router_on_hidden_a,spearman,0.9787826708384922,5376
0,7-8,6,router_on_hidden_a,top1_agreement,0.9002976417541504,5376
0,7-8,6,router_on_hidden_b,nestedness,0.9586522238595145,5376
0,7-8,6,router_on_hidden_b,spearman,0.9783579877444676,5376
0,7-8,6,router_on_hidden_b,top1_agreement,0.8844866241727557,5376
0,7-8,6,total,nestedness,0.7137011204447065,5376
0,7-8,6,total,spearman,0.7600424289703369,5376
0,7-8,6,total,top1_agreement,0.5522693651063102,5376
0,7-8,7,representation_with_router_a,nestedness,0.6988201652254377,5376
