pair,metric_name,target,n,pearson,spearman,mean_metric,mean_target
3-5,top_pair_overlap,mean_abs_delta_loss,8,0.056883674518544605,-0.1259881576697424,0.09649122807017543,0.029711712669167254
3-6,coactivation_cosine,up_delta_loss,8,0.1449828421363032,-0.11904761904761904,0.9670095247877346,0.00995317190175965
3-6,coactivation_cosine,down_delta_loss,8,-0.2933500142284396,-0.14285714285714285,0.9670095247877346,0.09793104015527263
3-6,coactivation_cosine,mean_abs_delta_loss,8,-0.25123445160755176,-0.3333333333333333,0.9670095247877346,0.05394210602851614
3-6,nestedness,up_delta_loss,8,-0.5910130884574389,-0.47619047619047616,0.773203693369709,0.00995317190175965
3-6,nestedness,down_delta_loss,8,0.7060144820745333,0.7142857142857143,0.773203693369709,0.09793104015527263
3-6,nestedness,mean_abs_delta_loss,8,0.5165609751769621,0.5238095238095238,0.773203693369709,0.05394210602851614
3-6,spearman,up_delta_loss,8,0.13598812918506736,0.23809523809523808,0.7567286640405655,0.00995317190175965
3-6,spearman,down_delta_loss,8,0.43125792275980346,0.2857142857142857,0.7567286640405655,0.09793104015527263
3-6,spearman,mean_abs_delta_loss,8,0.4963919466096076,0.38095238095238093,0.7567286640405655,0.05394210602851614
3-6,top1_agreement,up_delta_loss,8,-0.2869817387769488,-0.23809523809523808,0.49223739381820436,0.00995317190175965
3-6,top1_agreement,down_delta_loss,8,-0.23446474490599348,-0.16666666666666666,0.49223739381820436,0.09793104015527263
3-6,top1_agreement,mean_abs_delta_loss,8,-0.3474051233267616,-0.2619047619047619,0.49223739381820436,0.05394210602851614
3-6,top_pair_overlap,up_delta_loss,8,0.14879630765162338,0.06385118052984962,0.10625214998280014,0.00995317190175965
3-6,top_pair_overlap,down_delta_loss,8,-0.47782763738662126,-0.4724987359208872,0.10625214998280014,0.09793104015527263
3-6,top_pair_overlap,mean_abs_delta_loss,8,-0.441017929103686,-0.4852689720268571,0.10625214998280014,0.05394210602851614
3-7,coactivation_cosine,up_delta_loss,8,-0.5545536688481769,-0.5476190476190477,0.9664523072185818,0.03082299510401393
3-7,coactivation_cosine,down_delta_loss,8,-0.06153515793721327,0.07142857142857142,0.9664523072185818,0.13209768130429206
3-7,coactivation_cosine,mean_abs_delta_loss,8,-0.2764222898595428,-0.2619047619047619,0.9664523072185818,0.08146033820415298
3-7,nestedness,up_delta_loss,8,-0.8415691674439415,-0.8095238095238095,0.8101981026785714,0.03082299510401393
3-7,nestedness,down_delta_loss,8,0.008049289353585082,0.047619047619047616,0.8101981026785714,0.13209768130429206
3-7,nestedness,mean_abs_delta_loss,8,-0.33821026809482163,-0.38095238095238093,0.8101981026785714,0.08146033820415298
3-7,spearman,up_delta_loss,8,-0.6051378235847469,-0.6666666666666666,0.7508889585733414,0.03082299510401393
3-7,spearman,down_delta_loss,8,-0.17099319707542304,0.047619047619047616,0.7508889585733414,0.13209768130429206
3-7,spearman,mean_abs_delta_loss,8,-0.3848469456913065,-0.38095238095238093,0.7508889585733414,0.08146033820415298
3-7,top1_agreement,up_delta_loss,8,-0.5517500374749017,-0.38095238095238093,0.4842408195374504,0.03082299510401393
3-7,top1_agreement,down_delta_loss,8,-0.03442003415047894,-0.047619047619047616,0.4842408195374504,0.13209768130429206
