pair,layer_id,source_rank,mean_target_rank,mean_absolute_displacement,count
1-2,7,3,12.45414806547619,9.844277033730158,96768
1-2,7,4,12.71577380952381,9.412285052910052,96768
1-2,7,5,13.17177166005291,9.227761243386244,96768
1-2,7,6,13.538793816137566,8.956659226190476,96768
1-2,7,7,13.877418154761905,8.725157076719576,96768
1-2,7,8,14.083757027116402,8.453300677910052,96768
1-2,7,9,14.388919890873016,8.229363012566138,96768
1-2,7,10,14.741381448412698,8.10373263888889,96768
1-2,7,11,14.893311838624339,7.936797288359788,96768
1-2,7,12,15.217737268518519,7.863797949735449,96768
1-2,7,13,15.347201554232804,7.7397900132275135,96768
1-2,7,14,15.765025628306878,7.72265625,96768
1-2,7,15,15.866309110449736,7.640345982142857,96768
1-2,7,16,16.219742063492063,7.655443948412699,96768
1-2,7,17,16.49001736111111,7.685123181216931,96768
1-2,7,18,16.68636326058201,7.705088458994709,96768
1-2,7,19,16.921937003968253,7.790963955026455,96768
1-2,7,20,17.288235780423282,7.854208002645502,96768
1-2,7,21,17.62232349537037,7.901279348544974,96768
1-2,7,22,17.87169312169312,8.004877645502646,96768
1-2,7,23,18.06569320436508,8.221509176587302,96768
1-2,7,24,18.36841724537037,8.365627066798941,96768
1-2,7,25,18.735201719576718,8.526579034391535,96768
1-2,7,26,19.049396494708994,8.729270006613756,96768
1-2,7,27,19.50912491732804,8.889064566798941,96768
1-2,7,28,20.054026124338623,9.02333416005291,96768
1-2,7,29,20.563554067460316,9.128658234126984,96768
1-2,7,30,21.07604786706349,9.332992311507937,96768
1-2,7,31,22.066664599867725,9.110108713624339,96768
1-2,7,32,23.36072875330688,8.639271246693122,96768
1-3,-1,1,8.65154544890873,7.65154544890873,774144
1-3,-1,2,9.998136005704366,8.211088634672619,774144
1-3,-1,3,10.862918268435847,8.335192160631614,774144
1-3,-1,4,11.48151119171627,8.281687903025794,774144
1-3,-1,5,12.012792193700397,8.163027808779763,774144
1-3,-1,6,12.482113146908068,8.038335245122354,774144
1-3,-1,7,12.956708312665343,7.943785652281746,774144
1-3,-1,8,13.389749193948413,7.827778811177248,774144
1-3,-1,9,13.758663762814153,7.700591879546957,774144
1-3,-1,10,14.148365162037036,7.613444010416667,774144
1-3,-1,11,14.494499731316138,7.485537574404762,774144
1-3,-1,12,14.919822410300926,7.4533123036541005,774144
1-3,-1,13,15.190685453869047,7.3689830315806875,774144
1-3,-1,14,15.535178209738756,7.319481905175264,774144
1-3,-1,15,15.901670748594576,7.292685856894841,774144
1-3,-1,16,16.299821480241402,7.320355127728175,774144
1-3,-1,17,16.59236782820767,7.307035900297619,774144
1-3,-1,18,16.994557860036377,7.314167648396164,774144
1-3,-1,19,17.244166459986772,7.343667328042328,774144
1-3,-1,20,17.65382796999008,7.415306454613095,774144
1-3,-1,21,18.028640666335978,7.473516555059524,774144
1-3,-1,22,18.40984881365741,7.533030030588624,774144
1-3,-1,23,18.761000537367725,7.628681485615079,774144
1-3,-1,24,19.18249576306217,7.707292183366402,774144
1-3,-1,25,19.60592861276455,7.7995980076058204,774144
1-3,-1,26,20.038585844494047,7.919626064401455,774144
1-3,-1,27,20.497307994378307,8.035122664517196,774144
1-3,-1,28,21.05405583457341,8.103894107556217,774144
1-3,-1,29,21.641707485945766,8.159766141699736,774144
1-3,-1,30,22.341162626074734,8.138797174685847,774144
1-3,-1,31,23.22908786995701,7.981986555472884,774144
1-3,-1,32,24.64107711226852,7.358922887731482,774144
1-3,0,1,4.603949652777778,3.6039496527777777,96768
1-3,0,2,6.056588955026455,4.398375496031746,96768
1-3,0,3,7.11841724537037,4.791925016534392,96768
1-3,0,4,7.939494460978836,5.033699156746032,96768
1-3,0,5,8.880218667328043,5.313399057539683,96768
1-3,0,6,9.664734209656086,5.505425347222222,96768
1-3,0,7,10.435071511243386,5.639064566798941,96768
1-3,0,8,10.851924189814815,5.583219659391534,96768
1-3,0,9,11.773509837962964,5.827411954365079,96768
1-3,0,10,12.504681299603174,5.9209552744708995,96768
1-3,0,11,13.008608217592593,5.968615658068783,96768
1-3,0,12,13.766152033730158,6.043309771825397,96768
1-3,0,13,14.214368386243386,5.9945849867724865,96768
1-3,0,14,14.719556051587302,5.989562665343915,96768
1-3,0,15,15.391947751322752,6.064360119047619,96768
1-3,0,16,16.087621941137566,6.050894923941799,96768
1-3,0,17,16.57894138558201,6.104900380291006,96768
1-3,0,18,17.324539103835978,6.087745949074074,96768
1-3,0,19,17.800760582010582,6.033792162698413,96768
1-3,0,20,18.41109664351852,6.038308118386244,96768
1-3,0,21,19.15320147156085,5.976366154100529,96768
1-3,0,22,19.81598255621693,5.887452463624339,96768
1-3,0,23,20.48220486111111,5.849123677248677,96768
1-3,0,24,21.200190145502646,5.75667576058201,96768
1-3,0,25,21.777819113756614,5.733506944444445,96768
1-3,0,26,22.636398396164022,5.533595816798941,96768
1-3,0,27,23.460565476190474,5.39874751984127,96768
1-3,0,28,24.29925181878307,5.134465939153439,96768
1-3,0,29,25.259600281084655,4.8367952215608465,96768
